date,gold_usd,silver_usd,lly_usd,wmt_usd,vrt_usd,ccj_usd,avgo_usd,jnj_usd,usdsek,gold_sek,silver_sek,gold_ret,silver_ret,lly_ret,wmt_ret,vrt_ret,ccj_ret,avgo_ret,jnj_ret,portfolio_ret
2019-05-30,1287.1000,14.4600,115.9000,34.0633,,10.0300,25.6620,132.1100,9.5340,12271.28,137.86,0.5076,0.6123,0.3550,0.0685,,-0.6931,0.9838,0.5939,0.3406
2019-05-31,1305.8000,14.5300,115.9400,33.8133,,10.0900,25.1640,131.1500,,,,1.4529,0.4841,0.0345,-0.7339,,0.5982,-1.9406,-0.7267,0.1648
2019-06-03,1322.7000,14.7030,116.7700,33.9867,,10.3200,25.3180,131.4400,9.4417,12488.54,138.82,1.2942,1.1906,0.7159,0.5126,,2.2795,0.6120,0.2211,1.0258
2019-06-04,1323.4000,14.7320,117.5600,34.1867,,10.3000,26.5700,133.7300,9.4350,12486.31,139.00,0.0529,0.1972,0.6765,0.5885,,-0.1938,4.9451,1.7422,0.8366
2019-06-05,1328.3000,14.7540,117.0200,34.8067,,10.1300,26.5720,134.3800,9.4360,12533.84,139.22,0.3703,0.1493,-0.4593,1.8136,,-1.6505,0.0075,0.4861,0.1949
2019-06-06,1337.6000,14.8680,117.5000,35.0367,,10.1100,27.2790,136.6800,9.4210,12601.57,140.07,0.7001,0.7727,0.4102,0.6608,,-0.1974,2.6607,1.7116,0.8171
2019-06-07,1341.2000,14.9940,118.3500,35.3533,,10.2700,27.4870,138.5500,,,,0.2691,0.8475,0.7234,0.9038,,1.5826,0.7625,1.3682,0.7834
2019-06-10,1324.7000,14.6050,113.9300,35.8400,,10.1800,28.0210,139.0200,9.4162,12473.64,137.52,-1.2302,-2.5944,-3.7347,1.3766,,-0.8763,1.9427,0.3392,-0.9035
2019-06-11,1326.4000,14.7060,112.2100,35.9800,,10.2000,28.3480,139.7800,9.4460,12529.23,138.91,0.1283,0.6915,-1.5097,0.3906,,0.1965,1.1670,0.5467,0.1009
2019-06-12,1331.9000,14.7220,115.2400,36.2733,,10.2100,27.9730,141.6800,9.4666,12608.57,139.37,0.4147,0.1088,2.7003,0.8153,,0.0980,-1.3228,1.3593,0.6824
2019-06-13,1339.2000,14.8710,111.8200,36.2167,,10.4000,28.1610,140.7100,9.4758,12689.99,140.91,0.5481,1.0121,-2.9677,-0.1562,,1.8609,0.6721,-0.6846,-0.0276
2019-06-14,1340.1000,14.7820,111.7400,36.3567,,10.3200,26.5930,140.0900,,,,0.0672,-0.5985,-0.0715,0.3866,,-0.7692,-5.5680,-0.4406,-0.6670
2019-06-17,1338.7000,14.8140,113.4000,36.3867,,10.2400,26.5970,139.4400,9.4738,12682.59,140.35,-0.1045,0.2165,1.4856,0.0825,,-0.7752,0.0150,-0.4640,0.1408
2019-06-18,1346.6000,14.9800,114.6500,36.5500,,10.4200,27.8050,140.2300,9.5285,12831.12,142.74,0.5901,1.1206,1.1023,0.4489,,1.7578,4.5419,0.5665,1.2342
2019-06-19,1344.6000,14.9450,115.2300,36.5400,,10.4100,27.7490,140.4500,9.4773,12743.18,141.64,-0.1485,-0.2336,0.5059,-0.0274,,-0.0960,-0.2014,0.1569,-0.0078
2019-06-20,1392.9000,15.4690,115.5600,36.7733,,10.5800,27.9050,142.2100,9.4050,13100.25,145.49,3.5922,3.5062,0.2864,0.6386,,1.6330,0.5622,1.2531,1.8628
2019-06-21,1396.2000,15.2730,115.4900,37.0433,,10.6300,27.3990,142.0900,,,,0.2369,-1.2671,-0.0606,0.7342,,0.4726,-1.8133,-0.0844,-0.0971
2019-06-24,1414.3000,15.3680,115.6300,37.0800,,10.6000,27.9200,143.0600,9.2766,13119.90,142.56,1.2964,0.6220,0.1212,0.0990,,-0.2822,1.9015,0.6827,0.6702
2019-06-25,1414.9000,15.2910,115.3600,36.9067,,10.4100,27.6510,144.2400,9.2832,13134.79,141.95,0.0424,-0.5010,-0.2335,-0.4675,,-1.7925,-0.9635,0.8248,-0.4012
2019-06-26,1411.6000,15.2830,111.3400,36.7200,,10.5500,28.1440,141.8500,9.2590,13069.95,141.50,-0.2332,-0.0523,-3.4847,-0.5058,,1.3449,1.7829,-1.6570,-0.5184
2019-06-27,1408.4000,15.2050,111.4700,36.7000,,10.4500,28.5710,140.6900,9.2680,13053.05,140.92,-0.2267,-0.5104,0.1168,-0.0545,,-0.9479,1.5172,-0.8178,-0.1174
2019-06-28,1409.7000,15.2530,110.7900,36.8300,,10.7300,28.7860,139.2800,,,,0.0923,0.3157,-0.6100,0.3542,,2.6794,0.7525,-1.0022,0.3242
2019-07-01,1385.6000,15.1060,112.7400,36.8733,,10.7600,30.0350,139.3600,9.3566,12964.45,141.34,-1.7096,-0.9637,1.7601,0.1177,,0.2796,4.3389,0.0574,0.1998
2019-07-02,1404.6000,15.1540,114.2000,37.2000,,10.7400,29.5330,140.0300,9.3302,13105.16,141.39,1.3712,0.3178,1.2950,0.8859,,-0.1859,-1.6714,0.4808,0.6240
2019-07-03,1417.7000,15.2520,114.4200,37.4400,,10.7900,28.4890,142.1400,9.3020,13187.45,141.87,0.9326,0.6467,0.1926,0.6452,,0.4656,-3.5350,1.5068,0.2692
2019-07-04,,,,,,,,,9.3195,,,,,,,,,,,
2019-07-05,1396.7000,14.9180,112.8200,37.3267,,10.8100,28.2660,140.5700,,,,-1.4813,-2.1899,-1.3984,-0.3027,,0.1854,-0.7828,-1.1045,-1.0696
2019-07-08,1397.0000,14.9720,111.5200,37.5733,,10.8100,27.4960,140.9700,9.4584,13213.38,141.61,0.0215,0.3620,-1.1523,0.6608,,0.0000,-2.7241,0.2846,-0.2892
2019-07-09,1397.5000,15.0680,113.0800,37.6267,,10.8300,27.5530,141.4100,9.4679,13231.39,142.66,0.0358,0.6412,1.3989,0.1419,,0.1850,0.2073,0.3121,0.4001
2019-07-10,1410.1000,15.1470,114.5300,37.6600,,10.7000,27.4500,141.2100,9.4088,13267.35,142.52,0.9016,0.5243,1.2823,0.0886,,-1.2004,-0.3738,-0.1414,0.3570
2019-07-11,1404.3000,15.0670,109.8200,37.9733,,10.6400,27.6060,140.1100,9.3797,13171.91,141.32,-0.4113,-0.5282,-4.1125,0.8320,,-0.5607,0.5683,-0.7790,-0.7771
2019-07-12,1409.9000,15.1610,108.2900,38.2000,,11.1000,28.5390,134.3000,,,,0.3988,0.6239,-1.3932,0.5969,,4.3233,3.3797,-4.1467,0.5893
2019-07-15,1411.4000,15.2900,108.4700,38.3267,,10.2200,28.8340,134.7100,9.3477,13193.32,142.93,0.1064,0.8509,0.1662,0.3316,,-7.9279,1.0337,0.3053,-0.5501
2019-07-16,1409.2000,15.6000,108.8200,38.2533,,10.0600,28.4130,132.5000,9.3863,13227.17,146.43,-0.1559,2.0275,0.3227,-0.1913,,-1.5656,-1.4601,-1.6406,-0.2255
2019-07-17,1421.3000,15.8930,107.0900,38.2000,,10.0900,28.5080,131.8600,9.3598,13303.08,148.76,0.8587,1.8782,-1.5898,-0.1394,,0.2982,0.3344,-0.4830,0.1934
2019-07-18,1426.1000,16.1200,108.3400,38.2400,,10.2600,28.9780,132.0700,9.3162,13285.90,150.18,0.3377,1.4283,1.1672,0.1047,,1.6848,1.6487,0.1593,0.8272
2019-07-19,1425.1000,16.1170,106.7900,37.9667,,10.2300,29.0000,130.3100,,,,-0.0701,-0.0186,-1.4307,-0.7148,,-0.2924,0.0759,-1.3326,-0.4929
2019-07-22,1425.3000,16.3400,107.2700,37.6067,,10.3300,29.6150,128.6400,9.4136,13417.20,153.82,0.0140,1.3836,0.4495,-0.9482,,0.9775,2.1207,-1.2816,0.3098
2019-07-23,1420.1000,16.4050,108.2200,37.3633,,10.0600,30.0780,128.8400,9.4709,13449.62,155.37,-0.3648,0.3978,0.8856,-0.6470,,-2.6137,1.5634,0.1555,-0.1411
2019-07-24,1422.8000,16.5540,108.5200,37.3333,,9.9300,30.3770,129.7800,9.4196,13402.21,155.93,0.1901,0.9083,0.2772,-0.0803,,-1.2922,0.9941,0.7296,0.1910
2019-07-25,1413.9000,16.3390,107.8200,37.4067,,9.1900,30.0390,131.1200,9.4454,13354.85,154.33,-0.6255,-1.2988,-0.6450,0.1964,,-7.4522,-1.1127,1.0325,-1.2633
2019-07-26,1418.5000,16.3250,108.2700,37.6733,,9.2200,30.0920,130.7300,,,,0.3253,-0.0857,0.4174,0.7129,,0.3264,0.1764,-0.2974,0.3033
2019-07-29,1419.6000,16.3680,108.7200,37.4233,,9.1200,30.1740,133.0200,9.4824,13461.21,155.21,0.0775,0.2634,0.4156,-0.6636,,-1.0846,0.2725,1.7517,0.0330
2019-07-30,1429.7000,16.4950,108.6900,37.3533,,9.1900,29.9560,132.0800,9.5643,13674.04,157.76,0.7115,0.7759,-0.0276,-0.1870,,0.7675,-0.7225,-0.7067,0.2140
2019-07-31,1426.1000,16.3460,108.9500,36.7933,,9.1900,28.9990,130.2200,9.6625,13779.72,157.94,-0.2518,-0.9033,0.2392,-1.4992,,0.0000,-3.1947,-1.4082,-0.7937
2019-08-01,1420.9000,16.1210,110.5100,36.4600,,8.9900,28.5340,130.2900,9.6591,13724.66,155.71,-0.3646,-1.3765,1.4319,-0.9060,,-2.1763,-1.6035,0.0537,-0.5652
2019-08-02,1445.6000,16.2220,112.4200,36.4667,,8.8800,27.8530,131.0700,,,,1.7383,0.6265,1.7283,0.0183,,-1.2236,-2.3866,0.5987,0.5089
2019-08-05,1464.6000,16.3450,108.7100,35.2733,,8.6700,26.7660,130.1600,9.5698,14015.93,156.42,1.3143,0.7582,-3.3001,-3.2724,,-2.3649,-3.9026,-0.6943,-1.3454
2019-08-06,1472.4000,16.4050,111.4000,35.7567,,8.7800,26.6440,130.7700,9.5732,14095.62,157.05,0.5326,0.3671,2.4745,1.3703,,1.2687,-0.4558,0.4687,0.9561
2019-08-07,1507.3000,17.1560,111.1200,36.0667,,8.7200,27.0050,130.2100,9.6263,14509.72,165.15,2.3703,4.5779,-0.2513,0.8670,,-0.6834,1.3549,-0.4282,1.3007
2019-08-08,1497.7000,16.9010,113.9700,36.1733,,8.8000,27.0980,131.6800,9.5942,14369.23,162.15,-0.6369,-1.4864,2.5648,0.2957,,0.9174,0.3444,1.1289,0.3463
2019-08-09,1496.6000,16.8970,113.7700,35.7600,,8.6100,27.5730,132.0400,,,,-0.0734,-0.0237,-0.1755,-1.1426,,-2.1591,1.7529,0.2734,-0.2891
2019-08-12,1505.3000,17.0390,113.6000,35.0733,,8.5900,27.5640,131.9300,9.5573,14386.54,162.85,0.5813,0.8404,-0.1494,-1.9202,,-0.2323,-0.0326,-0.0833,-0.1247
2019-08-13,1502.2000,16.9560,115.7000,35.8033,,8.4700,28.3700,133.4200,9.5383,14328.43,161.73,-0.2059,-0.4871,1.8486,2.0814,,-1.3970,2.9241,1.1294,0.7561
2019-08-14,1515.9000,17.2530,110.2900,35.4000,,8.1600,27.1560,130.2600,9.6235,14588.20,166.03,0.9120,1.7516,-4.6759,-1.1265,,-3.6600,-4.2792,-2.3685,-1.5116
2019-08-15,1519.6000,17.1880,110.2300,37.5633,,8.1300,26.8640,130.5400,9.6347,14640.89,165.60,0.2441,-0.3767,-0.0544,6.1111,,-0.3676,-1.0753,0.2150,0.9013
2019-08-16,1512.5000,17.0960,110.5200,37.6633,,8.2400,27.3780,131.3600,,,,-0.4672,-0.5353,0.2631,0.2662,,1.3530,1.9133,0.6282,0.2825
2019-08-19,1500.4000,16.9140,112.5300,37.9367,,8.6200,27.8780,132.2500,9.6829,14528.24,163.78,-0.8000,-1.0646,1.8187,0.7257,,4.6117,1.8263,0.6775,0.8238
2019-08-20,1504.6000,17.1220,111.0100,37.3500,,8.7400,28.0370,130.6000,9.6847,14571.60,165.82,0.2799,1.2298,-1.3507,-1.5464,,1.3921,0.5703,-1.2476,-0.1399
2019-08-21,1504.6000,17.1250,111.4600,37.3400,,8.9800,28.7500,131.5300,9.6156,14467.63,164.67,0.0000,0.0175,0.4054,-0.0268,,2.7460,2.5431,0.7121,0.6719
2019-08-22,1497.3000,17.0140,111.6100,37.3033,,8.7900,28.7620,131.2700,9.6729,14483.26,164.58,-0.4852,-0.6482,0.1346,-0.0982,,-2.1158,0.0417,-0.1977,-0.4448
2019-08-23,1526.6000,17.3950,109.5100,36.9433,,8.4200,27.2130,127.7300,,,,1.9569,2.2393,-1.8816,-0.9651,,-4.2093,-5.3856,-2.6967,-0.8681
2019-08-26,1526.3000,17.6240,111.7800,37.3300,,8.4600,27.7220,127.8000,9.6702,14759.63,170.43,-0.0196,1.3165,2.0729,1.0467,,0.4751,1.8704,0.0548,0.9042
2019-08-27,1541.0000,18.1390,110.7300,37.4733,,8.4100,27.5570,129.6400,9.6678,14898.08,175.36,0.9631,2.9221,-0.9393,0.3840,,-0.5910,-0.5952,1.4397,0.4704
2019-08-28,1537.8000,18.3040,110.9700,37.5733,,8.5600,27.6060,128.6800,9.7188,14945.49,177.89,-0.2077,0.9096,0.2167,0.2669,,1.7836,0.1778,-0.7405,0.2906
2019-08-29,1526.5000,18.1670,112.2500,38.0267,,8.5900,28.3370,128.2400,9.7726,14917.83,177.54,-0.7348,-0.7485,1.1535,1.2065,,0.3505,2.6480,-0.3419,0.3870
2019-08-30,1519.1000,18.1850,112.9700,38.0867,,8.7700,28.2640,128.3600,,,,-0.4848,0.0991,0.6414,0.1578,,2.0955,-0.2576,0.0936,0.2229
2019-09-02,,,,,,,,,9.8297,,,,,,,,,,,
2019-09-03,1545.9000,19.0790,113.9600,38.2133,,8.7200,27.4050,128.7400,9.8148,15172.70,187.26,1.7642,4.9161,0.8763,0.3326,,-0.5701,-3.0392,0.2960,0.8902
2019-09-04,1550.3000,19.3910,113.2500,38.6367,,8.8500,28.3020,128.8600,9.7292,15083.18,188.66,0.2846,1.6353,-0.6230,1.1078,,1.4908,3.2731,0.0932,0.8407
2019-09-05,1515.4000,18.6560,114.6000,38.4800,,9.0000,29.1020,128.5800,9.6829,14673.47,180.64,-2.2512,-3.7904,1.1921,-0.4055,,1.6949,2.8267,-0.2173,-0.4589
2019-09-06,1506.2000,17.9680,114.0500,38.2433,,9.0300,29.1910,128.2100,,,,-0.6071,-3.6878,-0.4799,-0.6150,,0.3333,0.3058,-0.2878,-0.7125
2019-09-09,1502.2000,18.0190,111.0700,38.7767,,9.1000,29.2610,126.9500,9.6566,14506.14,174.00,-0.2656,0.2838,-2.6129,1.3946,,0.7752,0.2398,-0.9828,-0.2007
2019-09-10,1490.3000,18.0410,111.1000,38.6833,,9.1200,29.4440,129.5500,9.6772,14421.93,174.59,-0.7922,0.1221,0.0270,-0.2407,,0.2198,0.6254,2.0481,-0.0186
2019-09-11,1494.4000,18.0310,111.6900,38.6733,,9.4200,29.8010,131.1700,9.6717,14453.39,174.39,0.2751,-0.0554,0.5311,-0.0259,,3.2895,1.2125,1.2505,0.7246
2019-09-12,1498.7000,18.0410,111.4700,38.9733,,9.5700,30.0580,130.4300,9.6327,14436.60,173.78,0.2877,0.0555,-0.1970,0.7757,,1.5924,0.8624,-0.5642,0.4081
2019-09-13,1490.9000,17.4360,110.8900,39.1433,,9.6900,29.0320,130.7800,,,,-0.5204,-3.3535,-0.5203,0.4362,,1.2539,-3.4134,0.2683,-0.7153
2019-09-16,1503.1000,17.9010,110.1300,38.5233,,9.5900,28.8660,129.5400,9.6565,14514.68,172.86,0.8183,2.6669,-0.6854,-1.5839,,-1.0320,-0.5718,-0.9482,-0.0896
2019-09-17,1505.1000,18.0160,111.1200,38.8367,,9.6200,28.8830,129.6700,9.6645,14546.02,174.12,0.1331,0.6424,0.8989,0.8134,,0.3128,0.0589,0.1004,0.4411
2019-09-18,1507.5000,17.7950,112.7200,39.0533,,9.3900,28.7740,130.4100,9.7211,14654.57,172.99,0.1595,-1.2267,1.4399,0.5579,,-2.3908,-0.3774,0.5707,-0.0244
2019-09-19,1498.4000,17.7730,114.3500,39.0367,,9.2700,29.0640,130.1100,9.6869,14514.93,172.17,-0.6036,-0.1236,1.4461,-0.0427,,-1.2780,1.0079,-0.2300,-0.0041
2019-09-20,1507.3000,17.7380,116.1600,38.9933,,9.3500,28.4260,131.6500,,,,0.5940,-0.1969,1.5829,-0.1110,,0.8630,-2.1952,1.1836,0.3437
2019-09-23,1523.7000,18.6000,114.1800,39.2067,,9.5300,28.5460,131.7400,9.7056,14788.42,180.52,1.0880,4.8596,-1.7045,0.5471,,1.9251,0.4221,0.0684,0.9100
2019-09-24,1532.1000,18.5170,113.2500,39.4667,,9.5500,28.2310,131.5500,9.6693,14814.33,179.05,0.5513,-0.4462,-0.8145,0.6631,,0.2099,-1.1035,-0.1442,-0.0183
2019-09-25,1504.6000,17.9620,111.3900,39.4900,,9.7500,27.5770,130.9900,9.7431,14659.47,175.01,-1.7949,-2.9972,-1.6424,0.0591,,2.0942,-2.3166,-0.4257,-1.1228
2019-09-26,1507.5000,17.8010,111.8200,39.4333,,9.6500,27.6910,128.8500,9.7608,14714.35,173.75,0.1927,-0.8963,0.3860,-0.1435,,-1.0256,0.4134,-1.6337,-0.1872
2019-09-27,1499.1000,17.5520,112.3700,39.4833,,9.5900,27.4140,128.6000,,,,-0.5572,-1.3988,0.4919,0.1268,,-0.6218,-1.0003,-0.1940,-0.3891
2019-09-30,1465.7000,16.8980,111.8300,39.5600,,9.5000,27.6070,129.3800,9.8396,14421.90,166.27,-2.2280,-3.7261,-0.4806,0.1942,,-0.9385,0.7040,0.6065,-1.0741
2019-10-01,1482.0000,17.2020,110.9600,39.2833,,9.2400,27.4850,129.9900,9.8711,14628.96,169.80,1.1121,1.7990,-0.7780,-0.6994,,-2.7368,-0.4419,0.4715,-0.0543
2019-10-02,1501.0000,17.5920,107.0000,38.7067,,9.2900,27.0070,132.0000,9.8701,14815.02,173.63,1.2821,2.2672,-3.5689,-1.4680,,0.5411,-1.7391,1.5463,-0.2421
2019-10-03,1507.1000,17.5850,107.2900,38.7700,,9.3500,27.4430,131.1900,9.8549,14852.36,173.30,0.4064,-0.0398,0.2710,0.1636,,0.6459,1.6144,-0.6136,0.3732
2019-10-04,1506.2000,17.5400,108.2000,39.3867,,9.3400,28.1430,133.6600,,,,-0.0597,-0.2559,0.8482,1.5906,,-0.1070,2.5507,1.8828,0.7301
2019-10-07,1497.7000,17.4570,107.8300,39.0767,,9.3800,27.6080,133.1600,9.9116,14844.57,173.03,-0.5643,-0.4732,-0.3420,-0.7871,,0.4283,-1.9010,-0.3741,-0.5650
2019-10-08,1497.2000,17.6170,107.1900,39.1933,,9.2900,27.0330,131.8400,9.9385,14879.91,175.09,-0.0334,0.9165,-0.5935,0.2986,,-0.9595,-2.0827,-0.9913,-0.3376
2019-10-09,1506.1000,17.7280,107.3000,39.6433,,9.2400,27.3150,129.2200,9.9447,14977.71,176.30,0.5944,0.6301,0.1026,1.1482,,-0.5382,1.0432,-1.9873,0.3556
2019-10-10,1494.8000,17.5200,106.9200,39.8700,,9.5600,27.4450,129.0600,9.8338,14699.57,172.29,-0.7503,-1.1733,-0.3542,0.5718,,3.4632,0.4759,-0.1238,0.1216
2019-10-11,1482.7000,17.4620,108.3600,40.0800,,9.3800,28.0910,131.3300,,,,-0.8095,-0.3311,1.3468,0.5267,,-1.8828,2.3538,1.7589,0.1940
2019-10-14,1491.7000,17.6340,107.9000,39.7233,,9.2900,28.1660,130.7200,9.8177,14645.03,173.12,0.6070,0.9850,-0.4245,-0.8899,,-0.9595,0.2670,-0.4645,-0.0519
2019-10-15,1477.6000,17.3080,109.7000,39.8433,,9.2700,29.0320,132.8400,9.8032,14485.21,169.67,-0.9452,-1.8487,1.6682,0.3021,,-0.2153,3.0746,1.6218,0.2521
2019-10-16,1488.0000,17.3510,107.9500,39.8067,,9.2900,28.8480,135.1700,9.7737,14543.27,169.58,0.7038,0.2484,-1.5953,-0.0920,,0.2157,-0.6338,1.7540,0.0194
2019-10-17,1492.3000,17.5360,108.4600,39.9467,,9.0700,28.9430,136.1700,9.7049,14482.62,170.19,0.2890,1.0662,0.4724,0.3517,,-2.3681,0.3293,0.7398,0.1552
2019-10-18,1488.2000,17.5020,108.6400,39.7133,,9.1900,28.6730,127.7000,,,,-0.2748,-0.1939,0.1660,-0.5841,,1.3230,-0.9329,-6.2202,-0.5285
2019-10-21,1482.4000,17.5260,107.9100,39.9133,,9.2000,28.9570,128.0200,9.6390,14288.78,168.93,-0.3897,0.1371,-0.6719,0.5036,,0.1088,0.9905,0.2506,0.0068
2019-10-22,1481.7000,17.4370,109.8400,39.8600,,9.1100,28.7460,129.2000,9.6403,14283.99,168.10,-0.0472,-0.5078,1.7885,-0.1336,,-0.9783,-0.7287,0.9217,0.0862
2019-10-23,1489.9000,17.5170,107.4000,39.7833,,9.3200,28.0320,129.9000,9.6387,14360.73,168.84,0.5534,0.4588,-2.2214,-0.1923,,2.3052,-2.4838,0.5418,-0.1537
2019-10-24,1498.9000,17.7390,107.8400,39.7000,,9.1000,28.2310,127.5000,9.6550,14471.85,171.27,0.6041,1.2673,0.4097,-0.2095,,-2.3605,0.7099,-1.8476,0.0275
2019-10-25,1499.5000,17.8610,110.2000,39.6800,,9.1300,28.9820,128.3500,,,,0.0400,0.6877,2.1884,-0.0504,,0.3297,2.6602,0.6667,0.7910
2019-10-28,1490.0000,17.8160,112.9900,39.7400,,9.1200,29.1550,129.1800,9.6778,14419.92,172.42,-0.6335,-0.2519,2.5318,0.1512,,-0.1095,0.5969,0.6467,0.3338
2019-10-29,1487.0000,17.7710,111.6700,39.0500,,9.1000,28.8160,129.1200,9.7076,14435.20,172.51,-0.2013,-0.2526,-1.1682,-1.7363,,-0.2193,-1.1628,-0.0464,-0.7118
2019-10-30,1493.2000,17.8150,112.7200,39.3667,,9.1200,29.0240,132.8400,9.7002,14484.34,172.81,0.4169,0.2476,0.9403,0.8109,,0.2198,0.7218,2.8810,0.7239
2019-10-31,1511.4000,18.0140,113.9500,39.0867,,8.9300,29.2850,132.0400,9.6441,14576.11,173.73,1.2189,1.1170,1.0912,-0.7113,,-2.0833,0.8993,-0.6022,0.3443
2019-11-01,1508.0000,18.0040,112.5100,39.2067,,9.2100,29.6590,131.2000,9.6481,14549.36,173.70,-0.2250,-0.0555,-1.2637,0.3070,,3.1355,1.2771,-0.6362,0.2056
2019-11-04,1508.0000,18.0140,113.1100,39.1900,,10.0000,30.5000,130.2300,9.5584,14414.07,172.19,0.0000,0.0555,0.5333,-0.0425,,8.5776,2.8356,-0.7393,1.2753
2019-11-05,1480.8000,17.5160,111.2500,39.6200,,9.8100,31.4040,130.4200,9.6170,14240.87,168.45,-1.8037,-2.7645,-1.6444,1.0972,,-1.9000,2.9639,0.1459,-0.8044
2019-11-06,1490.2000,17.5580,113.8200,39.8333,,9.5500,31.3160,130.9600,9.6537,14385.96,169.50,0.6348,0.2398,2.3101,0.5384,,-2.6504,-0.2802,0.4141,0.3828
2019-11-07,1464.2000,16.9700,112.7700,40.0767,,9.6300,31.1740,131.4300,9.6190,14084.14,163.23,-1.7447,-3.3489,-0.9225,0.6109,,0.8377,-0.4534,0.3589,-0.8370
2019-11-08,1461.3000,16.7830,113.5300,39.8133,,9.5900,31.3410,133.0000,9.6247,14064.57,161.53,-0.1981,-1.1019,0.6739,-0.6571,,-0.4154,0.5357,1.1946,-0.0876
2019-11-11,1455.5000,16.7620,112.8000,39.6800,,9.5900,31.2750,131.9800,9.7023,14121.64,162.63,-0.3969,-0.1251,-0.6430,-0.3349,,0.0000,-0.2106,-0.7669,-0.3593
2019-11-12,1452.1000,16.6770,113.1700,39.7067,,9.5000,31.5530,131.3500,9.6924,14074.26,161.64,-0.2336,-0.5071,0.3280,0.0672,,-0.9385,0.8889,-0.4773,-0.1026
2019-11-13,1461.7000,16.8980,112.7900,40.3267,,9.3600,31.3670,131.2700,9.7112,14194.85,164.10,0.6611,1.3252,-0.3358,1.5614,,-1.4737,-0.5895,-0.0609,0.3084
2019-11-14,1471.8000,17.0130,111.3900,40.2167,,9.3700,30.8970,130.9600,9.7252,14313.55,165.45,0.6910,0.6806,-1.2412,-0.2728,,0.1068,-1.4984,-0.2362,-0.1385
2019-11-15,1467.3000,16.9330,113.1900,39.6233,,9.5600,31.2910,134.9400,9.6777,14200.13,163.87,-0.3057,-0.4702,1.6159,-1.4753,,2.0278,1.2752,3.0391,0.4417
2019-11-18,1470.9000,16.9850,114.0700,40.0833,,9.2600,31.1070,134.8300,9.6288,14162.96,163.54,0.2453,0.3071,0.7775,1.1609,,-3.1381,-0.5880,-0.0815,0.0124
2019-11-19,1473.3000,17.1030,115.1000,39.9633,,9.4100,31.7700,134.8200,9.6382,14200.02,164.84,0.1632,0.6947,0.9030,-0.2994,,1.6199,2.1314,-0.0074,0.6157
2019-11-20,1473.3000,17.1000,114.6100,39.7100,,9.6400,31.1670,135.9400,9.6328,14191.98,164.72,0.0000,-0.0175,-0.4257,-0.6339,,2.4442,-1.8980,0.8307,-0.0414
2019-11-21,1463.1000,17.0500,114.7500,39.9533,,9.6200,31.5250,136.4400,9.6332,14094.33,164.25,-0.6923,-0.2924,0.1222,0.6128,,-0.2075,1.1487,0.3678,0.0140
2019-11-22,1463.1000,16.9850,116.2000,39.7867,,9.4600,31.4920,138.0700,9.6172,14070.90,163.35,0.0000,-0.3812,1.2636,-0.4172,,-1.6632,-0.1047,1.1947,-0.0169
2019-11-25,1456.6000,16.8710,117.4700,39.6400,,9.3800,31.9620,137.1800,9.6252,14020.07,162.39,-0.4443,-0.6712,1.0929,-0.3686,,-0.8457,1.4924,-0.6446,-0.0650
2019-11-26,1459.8000,17.0300,117.0900,39.7300,,9.3100,31.6270,137.1700,9.6398,14072.18,164.17,0.2197,0.9424,-0.3235,0.2270,,-0.7463,-1.0481,-0.0073,-0.0385
2019-11-27,1453.4000,16.9120,117.4400,39.5867,,9.3900,31.8440,137.7500,9.5825,13927.21,162.06,-0.4384,-0.6929,0.2989,-0.3608,,0.8593,0.6861,0.4228,-0.0168
2019-11-28,,,,,,,,,9.5783,,,,,,,,,,,
2019-11-29,1465.6000,16.9690,117.3500,39.6967,,9.2500,31.6210,137.4900,9.5485,13994.28,162.03,0.8394,0.3370,-0.0766,0.2779,,-1.4910,-0.7003,-0.1887,0.0559
2019-12-02,1462.3000,16.8360,116.7400,39.7600,,9.1300,31.0720,137.3600,9.5693,13993.25,161.11,-0.2252,-0.7838,-0.5198,0.1595,,-1.2973,-1.7362,-0.0946,-0.5337
2019-12-03,1478.2000,17.1250,117.6100,39.5567,,9.1700,30.6520,137.1600,9.5411,14103.67,163.39,1.0873,1.7166,0.7452,-0.5114,,0.4381,-1.3517,-0.1456,0.4355
2019-12-04,1474.0000,16.7970,118.6700,39.5633,,9.3500,30.9720,139.3800,9.5247,14039.41,159.99,-0.2841,-1.9153,0.9013,0.0168,,1.9629,1.0440,1.6185,0.2917
2019-12-05,1476.9000,16.9420,119.7700,39.5533,,9.2900,31.1190,139.5600,9.4997,14030.11,160.94,0.1967,0.8632,0.9269,-0.0253,,-0.6417,0.4746,0.1291,0.2856
2019-12-06,1459.1000,16.4810,119.6400,39.9267,,9.7700,31.6050,140.3800,9.4876,13843.40,156.37,-1.2052,-2.7210,-0.1085,0.9439,,5.1669,1.5617,0.5876,0.2715
2019-12-09,1459.3000,16.5320,120.2400,39.7867,,9.1200,31.4380,140.5000,9.4989,13861.73,157.04,0.0137,0.3094,0.5015,-0.3506,,-6.6530,-0.5284,0.0855,-0.7230
2019-12-10,1462.6000,16.5960,120.6500,39.7133,,8.9600,31.5060,139.9900,9.5298,13938.24,158.16,0.2261,0.3871,0.3410,-0.1843,,-1.7544,0.2163,-0.3630,-0.0656
